,account_id,match_id,start_time,win
146,134683396,3658100750,1514980678,0
147,159235251,3658100750,1514980678,0
148,275501116,3658100750,1514980678,0
149,102020930,3658100750,1514980678,0
150,176197543,3658181150,1514983726,0
151,253897281,3658181150,1514983726,0
152,93033626,3658181150,1514983726,0
153,185393650,3658181150,1514983726,0
154,101863883,3658181150,1514983726,0
155,100594231,3658181150,1514983726,1
156,345803031,3658181150,1514983726,1
157,101259972,3658181150,1514983726,1
158,113435203,3658181150,1514983726,1
159,138857296,3658181150,1514983726,1
160,100594231,3658264153,1514985827,1
161,345803031,3658264153,1514985827,1
162,101259972,3658264153,1514985827,1
163,138857296,3658264153,1514985827,1
164,113435203,3658264153,1514985827,1
165,176197543,3658264153,1514985827,0
166,93033626,3658264153,1514985827,0
167,101863883,3658264153,1514985827,0
168,253897281,3658264153,1514985827,0
169,185393650,3658264153,1514985827,0
170,103354522,3658305495,1514987107,1
171,186939694,3658305495,1514987107,1
172,187952007,3658305495,1514987107,1
173,130049546,3658305495,1514987107,1
174,124936122,3658305495,1514987107,1
175,89598554,3658305495,1514987107,0
176,138885864,3658305495,1514987107,0
177,186977347,3658305495,1514987107,0
178,117990312,3658305495,1514987107,0
179,129585121,3658305495,1514987107,0
180,103354522,3658447169,1514991606,0
181,186939694,3658447169,1514991606,0
182,130049546,3658447169,1514991606,0
183,124936122,3658447169,1514991606,0
184,187952007,3658447169,1514991606,0
185,89598554,3658447169,1514991606,1
186,138885864,3658447169,1514991606,1
187,186977347,3658447169,1514991606,1
188,117990312,3658447169,1514991606,1
189,129585121,3658447169,1514991606,1
190,103354522,3658547529,1514995064,0
191,186939694,3658547529,1514995064,0
192,130049546,3658547529,1514995064,0
193,124936122,3658547529,1514995064,0
194,187952007,3658547529,1514995064,0
195,138885864,3658547529,1514995064,1
196,89598554,3658547529,1514995064,1
197,186977347,3658547529,1514995064,1
198,117990312,3658547529,1514995064,1
199,129585121,3658547529,1514995064,1
200,173880329,3659342482,1515042022,0
201,186627166,3659342482,1515042022,0
202,156662698,3659342482,1515042022,0
203,103940975,3659342482,1515042022,0
204,103039499,3659342482,1515042022,0
205,125581247,3659342482,1515042022,1
206,106863163,3659342482,1515042022,1
207,94296097,3659342482,1515042022,1
208,101695162,3659342482,1515042022,1
209,94738847,3659342482,1515042022,1
210,140153524,3659359036,1515042971,0
211,205813150,3659359036,1515042971,0
212,129958758,3659359036,1515042971,0
213,207829314,3659359036,1515042971,0
214,139280377,3659359036,1515042971,0
215,137272985,3659359036,1515042971,1
216,110228930,3659359036,1515042971,1
217,182331313,3659359036,1515042971,1
218,139937922,3659359036,1515042971,1
219,108382060,3659359036,1515042971,1
220,173880329,3659404443,1515045457,0
221,186627166,3659404443,1515045457,0
222,156662698,3659404443,1515045457,0
223,103940975,3659404443,1515045457,0
224,103039499,3659404443,1515045457,0
225,125581247,3659404443,1515045457,1
226,106863163,3659404443,1515045457,1
227,94296097,3659404443,1515045457,1
228,101695162,3659404443,1515045457,1
229,94738847,3659404443,1515045457,1
230,140153524,3659404960,1515045485,1
231,205813150,3659404960,1515045485,1
232,129958758,3659404960,1515045485,1
233,207829314,3659404960,1515045485,1
234,139280377,3659404960,1515045485,1
235,137272985,3659404960,1515045485,0
236,110228930,3659404960,1515045485,0
237,139937922,3659404960,1515045485,0
238,108382060,3659404960,1515045485,0
239,182331313,3659404960,1515045485,0
240,140153524,3659489112,1515049822,0
241,205813150,3659489112,1515049822,0
242,129958758,3659489112,1515049822,0
243,207829314,3659489112,1515049822,0
244,139280377,3659489112,1515049822,0
245,137272985,3659489112,1515049822,1
246,110228930,3659489112,1515049822,1
247,108382060,3659489112,1515049822,1
248,139937922,3659489112,1515049822,1
249,182331313,3659489112,1515049822,1
250,108376607,3659546120,1515052536,0
251,135384059,3659546120,1515052536,0
252,118134220,3659546120,1515052536,0
253,135878232,3659546120,1515052536,0
254,111114687,3659546120,1515052536,0
255,89598554,3659546120,1515052536,1
256,138885864,3659546120,1515052536,1
257,186977347,3659546120,1515052536,1
258,117990312,3659546120,1515052536,1
259,129585121,3659546120,1515052536,1
260,131766964,3659550542,1515052739,0
261,142974425,3659550542,1515052739,0
262,135656964,3659550542,1515052739,0
263,254710104,3659550542,1515052739,0
264,277742444,3659550542,1515052739,0
265,397462905,3659550542,1515052739,1
266,255219872,3659550542,1515052739,1
267,158847773,3659550542,1515052739,1
268,168028715,3659550542,1515052739,1
269,160678812,3659550542,1515052739,1
270,108376607,3659628386,1515056192,1
271,135878232,3659628386,1515056192,1
272,118134220,3659628386,1515056192,1
273,135384059,3659628386,1515056192,1
274,111114687,3659628386,1515056192,1
275,89598554,3659628386,1515056192,0
276,138885864,3659628386,1515056192,0
277,186977347,3659628386,1515056192,0
278,117990312,3659628386,1515056192,0
279,129585121,3659628386,1515056192,0
280,160678812,3659637001,1515056549,0
281,158847773,3659637001,1515056549,0
282,255219872,3659637001,1515056549,0
283,168028715,3659637001,1515056549,0
284,397462905,3659637001,1515056549,0
285,131766964,3659637001,1515056549,1
286,142974425,3659637001,1515056549,1
287,135656964,3659637001,1515056549,1
288,254710104,3659637001,1515056549,1
289,277742444,3659637001,1515056549,1
290,160678812,3659703845,1515059370,1
291,255219872,3659703845,1515059370,1
292,168028715,3659703845,1515059370,1
293,158847773,3659703845,1515059370,1
294,397462905,3659703845,1515059370,1
295,131766964,3659703845,1515059370,0
296,142974425,3659703845,1515059370,0
297,135656964,3659703845,1515059370,0
298,254710104,3659703845,1515059370,0
299,277742444,3659703845,1515059370,0
300,108376607,3659750395,1515061298,1
301,135878232,3659750395,1515061298,1
302,118134220,3659750395,1515061298,1
303,135384059,3659750395,1515061298,1
304,111114687,3659750395,1515061298,1
305,138885864,3659750395,1515061298,0
306,89598554,3659750395,1515061298,0
307,186977347,3659750395,1515061298,0
308,117990312,3659750395,1515061298,0
309,129585121,3659750395,1515061298,0
310,100594231,3659815919,1515064426,0
311,138857296,3659815919,1515064426,0
312,101259972,3659815919,1515064426,0
313,345803031,3659815919,1515064426,0
314,113435203,3659815919,1515064426,0
315,260408033,3659815919,1515064426,1
316,113825167,3659815919,1515064426,1
317,99983413,3659815919,1515064426,1
318,126397214,3659815919,1515064426,1
319,89330493,3659815919,1515064426,1
320,260408033,3659938360,1515068176,0
321,113825167,3659938360,1515068176,0
322,99983413,3659938360,1515068176,0
323,126397214,3659938360,1515068176,0
324,89330493,3659938360,1515068176,0
325,100594231,3659938360,1515068176,1
326,345803031,3659938360,1515068176,1
327,101259972,3659938360,1515068176,1
328,138857296,3659938360,1515068176,1
329,113435203,3659938360,1515068176,1
330,176197543,3660032837,1515071641,0
331,253897281,3660032837,1515071641,0
332,185393650,3660032837,1515071641,0
333,93033626,3660032837,1515071641,0
334,101863883,3660032837,1515071641,0
335,100594231,3660032837,1515071641,1
336,345803031,3660032837,1515071641,1
337,101259972,3660032837,1515071641,1
338,138857296,3660032837,1515071641,1
339,113435203,3660032837,1515071641,1
340,100594231,3660105392,1515073474,1
341,345803031,3660105392,1515073474,1
342,101259972,3660105392,1515073474,1
343,113435203,3660105392,1515073474,1
344,138857296,3660105392,1515073474,1
345,176197543,3660105392,1515073474,0
346,101863883,3660105392,1515073474,0
347,185393650,3660105392,1515073474,0
348,253897281,3660105392,1515073474,0
349,93033626,3660105392,1515073474,0
350,84853828,3660378428,1515082652,0
351,117956848,3660378428,1515082652,0
352,116525052,3660378428,1515082652,0
353,16317795,3660378428,1515082652,0
354,94004717,3660378428,1515082652,0
355,94155156,3660378428,1515082652,1
356,86725175,3660378428,1515082652,1
357,26771994,3660378428,1515082652,1
358,41231571,3660378428,1515082652,1
359,19672354,3660378428,1515082652,1
360,160678812,3661212127,1515128419,0
361,158847773,3661212127,1515128419,0
362,168028715,3661212127,1515128419,0
363,255219872,3661212127,1515128419,0
364,397462905,3661212127,1515128419,0
365,108376607,3661212127,1515128419,1
366,135878232,3661212127,1515128419,1
367,118134220,3661212127,1515128419,1
368,135384059,3661212127,1515128419,1
369,111114687,3661212127,1515128419,1
370,125581247,3661212159,1515128420,0
371,106863163,3661212159,1515128420,0
372,94296097,3661212159,1515128420,0
373,101695162,3661212159,1515128420,0
374,94738847,3661212159,1515128420,0
375,137272985,3661212159,1515128420,1
376,110228930,3661212159,1515128420,1
377,139937922,3661212159,1515128420,1
378,108382060,3661212159,1515128420,1
379,182331313,3661212159,1515128420,1
380,125581247,3661281715,1515132153,1
381,106863163,3661281715,1515132153,1
382,94296097,3661281715,1515132153,1
383,101695162,3661281715,1515132153,1
384,94738847,3661281715,1515132153,1
385,137272985,3661281715,1515132153,0
386,110228930,3661281715,1515132153,0
387,139937922,3661281715,1515132153,0
388,108382060,3661281715,1515132153,0
389,182331313,3661281715,1515132153,0
390,108376607,3661293356,1515132737,1
391,135878232,3661293356,1515132737,1
392,118134220,3661293356,1515132737,1
393,135384059,3661293356,1515132737,1
394,111114687,3661293356,1515132737,1
395,255219872,3661293356,1515132737,0
396,160678812,3661293356,1515132737,0
397,158847773,3661293356,1515132737,0
398,168028715,3661293356,1515132737,0
399,397462905,3661293356,1515132737,0
400,125581247,3661346789,1515135378,1
401,106863163,3661346789,1515135378,1
402,94296097,3661346789,1515135378,1
403,101695162,3661346789,1515135378,1
404,94738847,3661346789,1515135378,1
405,137272985,3661346789,1515135378,0
406,110228930,3661346789,1515135378,0
407,139937922,3661346789,1515135378,0
408,108382060,3661346789,1515135378,0
409,182331313,3661346789,1515135378,0
410,131766964,3661415665,1515138565,0
411,142974425,3661415665,1515138565,0
412,135656964,3661415665,1515138565,0
413,277742444,3661415665,1515138565,0
414,254710104,3661415665,1515138565,0
415,89598554,3661415665,1515138565,1
416,138885864,3661415665,1515138565,1
417,117990312,3661415665,1515138565,1
418,186977347,3661415665,1515138565,1
419,129585121,3661415665,1515138565,1
420,173880329,3661474899,1515141133,0
421,186627166,3661474899,1515141133,0
422,156662698,3661474899,1515141133,0
423,103940975,3661474899,1515141133,0
424,103039499,3661474899,1515141133,0
425,140153524,3661474899,1515141133,1
426,205813150,3661474899,1515141133,1
427,129958758,3661474899,1515141133,1
428,207829314,3661474899,1515141133,1
429,139280377,3661474899,1515141133,1
430,108376607,3661553040,1515144376,0
431,135878232,3661553040,1515144376,0
432,118134220,3661553040,1515144376,0
433,135384059,3661553040,1515144376,0
434,111114687,3661553040,1515144376,0
435,125581247,3661553040,1515144376,1
436,106863163,3661553040,1515144376,1
437,94296097,3661553040,1515144376,1
438,101695162,3661553040,1515144376,1
439,94738847,3661553040,1515144376,1
440,125581247,3661621609,1515147162,1
441,106863163,3661621609,1515147162,1
442,94296097,3661621609,1515147162,1
443,101695162,3661621609,1515147162,1
444,94738847,3661621609,1515147162,1
445,108376607,3661621609,1515147162,0
446,135878232,3661621609,1515147162,0
447,118134220,3661621609,1515147162,0
448,135384059,3661621609,1515147162,0
449,111114687,3661621609,1515147162,0
450,194521913,3662803647,1515189905,0
451,175105750,3662803647,1515189905,0
452,94923783,3662803647,1515189905,0
453,59463394,3662803647,1515189905,0
454,92241448,3662803647,1515189905,0
455,28070572,3662803647,1515189905,1
456,157989498,3662803647,1515189905,1
457,97975407,3662803647,1515189905,1
458,99796146,3662803647,1515189905,1
459,95825708,3662803647,1515189905,1
460,229320553,3662819875,1515190844,0
461,110464822,3662819875,1515190844,0
462,108290174,3662819875,1515190844,0
463,173916069,3662819875,1515190844,0
464,89083908,3662819875,1515190844,0
465,2434347,3662819875,1515190844,1
466,125661623,3662819875,1515190844,1
467,120393058,3662819875,1515190844,1
468,272662472,3662819875,1515190844,1
469,234507241,3662819875,1515190844,1
470,28070572,3662847963,1515192564,1
471,157989498,3662847963,1515192564,1
472,97975407,3662847963,1515192564,1
473,99796146,3662847963,1515192564,1
474,95825708,3662847963,1515192564,1
475,194521913,3662847963,1515192564,0
476,175105750,3662847963,1515192564,0
477,59463394,3662847963,1515192564,0
478,94923783,3662847963,1515192564,0
479,92241448,3662847963,1515192564,0
480,125661623,3662878267,1515194585,0
481,229320553,3662878267,1515194585,0
482,108290174,3662878267,1515194585,0
483,173916069,3662878267,1515194585,0
484,89083908,3662878267,1515194585,0
485,2434347,3662878267,1515194585,1
486,234507241,3662878267,1515194585,1
487,110464822,3662878267,1515194585,1
488,120393058,3662878267,1515194585,1
489,272662472,3662878267,1515194585,1
490,2434347,3662935948,1515198469,1
491,173916069,3662935948,1515198469,1
492,100240793,3662935948,1515198469,1
493,125661623,3662935948,1515198469,1
494,234507241,3662935948,1515198469,1
495,272662472,3662935948,1515198469,0
496,229320553,3662935948,1515198469,0
497,120393058,3662935948,1515198469,0
498,60726013,3662935948,1515198469,0
499,110464822,3662935948,1515198469,0
500,115876049,3662981276,1515202286,0
501,60726013,3662981276,1515202286,0
502,120393058,3662981276,1515202286,0
503,272662472,3662981276,1515202286,0
504,100240793,3662981276,1515202286,0
505,2434347,3662981276,1515202286,1
506,173916069,3662981276,1515202286,1
507,367030089,3662981276,1515202286,1
508,234507241,3662981276,1515202286,1
509,125661623,3662981276,1515202286,1
510,234507241,3663028747,1515205366,0
511,367030089,3663028747,1515205366,0
512,115876049,3663028747,1515205366,0
513,360389646,3663028747,1515205366,0
514,132579317,3663028747,1515205366,0
515,125661623,3663028747,1515205366,1
516,173916069,3663028747,1515205366,1
517,100240793,3663028747,1515205366,1
518,60726013,3663028747,1515205366,1
519,272662472,3663028747,1515205366,1
520,89598554,3663211527,1515215647,0
521,138885864,3663211527,1515215647,0
522,186977347,3663211527,1515215647,0
523,117990312,3663211527,1515215647,0
524,129585121,3663211527,1515215647,0
525,137272985,3663211527,1515215647,1
526,110228930,3663211527,1515215647,1
527,139937922,3663211527,1515215647,1
528,108382060,3663211527,1515215647,1
529,182331313,3663211527,1515215647,1
530,140153524,3663220984,1515216122,1
531,205813150,3663220984,1515216122,1
532,129958758,3663220984,1515216122,1
533,207829314,3663220984,1515216122,1
534,139280377,3663220984,1515216122,1
535,160678812,3663220984,1515216122,0
536,255219872,3663220984,1515216122,0
537,168028715,3663220984,1515216122,0
538,397462905,3663220984,1515216122,0
539,158847773,3663220984,1515216122,0
540,140153524,3663289947,1515219275,0
541,205813150,3663289947,1515219275,0
542,129958758,3663289947,1515219275,0
543,207829314,3663289947,1515219275,0
544,139280377,3663289947,1515219275,0
545,397462905,3663289947,1515219275,1
546,160678812,3663289947,1515219275,1
547,255219872,3663289947,1515219275,1
548,168028715,3663289947,1515219275,1
549,158847773,3663289947,1515219275,1
550,137272985,3663290427,1515219327,1
551,110228930,3663290427,1515219327,1
552,139937922,3663290427,1515219327,1
553,108382060,3663290427,1515219327,1
554,182331313,3663290427,1515219327,1
555,89598554,3663290427,1515219327,0
556,138885864,3663290427,1515219327,0
557,186977347,3663290427,1515219327,0
558,117990312,3663290427,1515219327,0
559,129585121,3663290427,1515219327,0
560,102481483,3663327255,1515220845,1
561,124064313,3663327255,1515220845,1
562,109636778,3663327255,1515220845,1
563,95419831,3663327255,1515220845,1
564,122807460,3663327255,1515220845,1
565,86777386,3663327255,1515220845,0
566,104611836,3663327255,1515220845,0
567,101598503,3663327255,1515220845,0
568,166666162,3663327255,1515220845,0
569,100951683,3663327255,1515220845,0
570,140153524,3663370749,1515222609,1
571,205813150,3663370749,1515222609,1
572,129958758,3663370749,1515222609,1
573,207829314,3663370749,1515222609,1
574,139280377,3663370749,1515222609,1
575,160678812,3663370749,1515222609,0
576,158847773,3663370749,1515222609,0
577,168028715,3663370749,1515222609,0
578,255219872,3663370749,1515222609,0
579,397462905,3663370749,1515222609,0
580,140153524,3663487741,1515227153,0
581,205813150,3663487741,1515227153,0
582,129958758,3663487741,1515227153,0
583,207829314,3663487741,1515227153,0
584,139280377,3663487741,1515227153,0
585,137272985,3663487741,1515227153,1
586,110228930,3663487741,1515227153,1
587,139937922,3663487741,1515227153,1
588,108382060,3663487741,1515227153,1
589,182331313,3663487741,1515227153,1
590,140153524,3663609201,1515231760,0
591,205813150,3663609201,1515231760,0
592,129958758,3663609201,1515231760,0
593,207829314,3663609201,1515231760,0
594,139280377,3663609201,1515231760,0
595,137272985,3663609201,1515231760,1
596,110228930,3663609201,1515231760,1
597,139937922,3663609201,1515231760,1
598,108382060,3663609201,1515231760,1
599,182331313,3663609201,1515231760,1
600,137272985,3665291631,1515301209,1
601,110228930,3665291631,1515301209,1
602,139937922,3665291631,1515301209,1
603,108382060,3665291631,1515301209,1
604,182331313,3665291631,1515301209,1
605,108376607,3665291631,1515301209,0
606,135878232,3665291631,1515301209,0
607,118134220,3665291631,1515301209,0
608,135384059,3665291631,1515301209,0
609,111114687,3665291631,1515301209,0
610,82630959,3665390743,1515305668,0
611,121052479,3665390743,1515305668,0
612,89249333,3665390743,1515305668,0
613,91644707,3665390743,1515305668,0
614,91369376,3665390743,1515305668,0
615,176626528,3665390743,1515305668,1
616,370813067,3665390743,1515305668,1
617,113068093,3665390743,1515305668,1
618,349719643,3665390743,1515305668,1
619,443590438,3665390743,1515305668,1
620,167397915,3665392361,1515305631,0
621,157031160,3665392361,1515305631,0
622,103032016,3665392361,1515305631,0
623,160279679,3665392361,1515305631,0
624,121193698,3665392361,1515305631,0
625,260408033,3665392361,1515305631,1
626,113825167,3665392361,1515305631,1
627,99983413,3665392361,1515305631,1
628,89330493,3665392361,1515305631,1
629,126397214,3665392361,1515305631,1
630,137272985,3665393185,1515305628,1
631,110228930,3665393185,1515305628,1
632,139937922,3665393185,1515305628,1
633,108382060,3665393185,1515305628,1
634,182331313,3665393185,1515305628,1
635,108376607,3665393185,1515305628,0
636,135878232,3665393185,1515305628,0
637,118134220,3665393185,1515305628,0
638,135384059,3665393185,1515305628,0
639,111114687,3665393185,1515305628,0
640,176626528,3665462466,1515308450,0
641,126598297,3665462466,1515308450,0
642,113068093,3665462466,1515308450,0
643,349719643,3665462466,1515308450,0
644,443590438,3665462466,1515308450,0
645,82630959,3665462466,1515308450,1
646,121052479,3665462466,1515308450,1
647,91644707,3665462466,1515308450,1
648,89249333,3665462466,1515308450,1
649,91369376,3665462466,1515308450,1
650,103032016,3665463695,1515308505,0
651,160279679,3665463695,1515308505,0
652,157031160,3665463695,1515308505,0
653,167397915,3665463695,1515308505,0
654,121193698,3665463695,1515308505,0
655,260408033,3665463695,1515308505,1
656,113825167,3665463695,1515308505,1
657,99983413,3665463695,1515308505,1
658,126397214,3665463695,1515308505,1
659,89330493,3665463695,1515308505,1
660,137272985,3665479564,1515309007,1
661,110228930,3665479564,1515309007,1
662,139937922,3665479564,1515309007,1
663,108382060,3665479564,1515309007,1
664,182331313,3665479564,1515309007,1
665,125581247,3665479564,1515309007,0
666,106863163,3665479564,1515309007,0
667,94296097,3665479564,1515309007,0
668,101695162,3665479564,1515309007,0
669,94738847,3665479564,1515309007,0
670,176626528,3665536042,1515311247,1
671,126598297,3665536042,1515311247,1
672,113068093,3665536042,1515311247,1
673,349719643,3665536042,1515311247,1
674,443590438,3665536042,1515311247,1
675,82630959,3665536042,1515311247,0
676,121052479,3665536042,1515311247,0
677,91369376,3665536042,1515311247,0
678,89249333,3665536042,1515311247,0
679,91644707,3665536042,1515311247,0
680,125581247,3665567565,1515312281,0
681,106863163,3665567565,1515312281,0
682,94296097,3665567565,1515312281,0
683,101695162,3665567565,1515312281,0
684,94738847,3665567565,1515312281,0
685,137272985,3665567565,1515312281,1
686,110228930,3665567565,1515312281,1
687,139937922,3665567565,1515312281,1
688,108382060,3665567565,1515312281,1
689,182331313,3665567565,1515312281,1
690,105610776,3665662407,1515316017,1
691,172781504,3665662407,1515316017,1
692,337575662,3665662407,1515316017,1
693,347631468,3665662407,1515316017,1
694,139985766,3665662407,1515316017,1
695,126323933,3665662407,1515316017,0
696,317465426,3665662407,1515316017,0
697,108831569,3665662407,1515316017,0
698,136737280,3665662407,1515316017,0
699,303568400,3665662407,1515316017,0
700,346223861,3665663557,1515315904,1
701,447402880,3665663557,1515315904,1
702,181351015,3665663557,1515315904,1
703,122255316,3665663557,1515315904,1
704,134741940,3665663557,1515315904,1
705,145335241,3665663557,1515315904,0
706,154522493,3665663557,1515315904,0
707,166832118,3665663557,1515315904,0
708,250733860,3665663557,1515315904,0
709,165086162,3665663557,1515315904,0
710,105610776,3665773985,1515320264,1
711,337575662,3665773985,1515320264,1
712,347631468,3665773985,1515320264,1
713,172781504,3665773985,1515320264,1
714,139985766,3665773985,1515320264,1
715,126323933,3665773985,1515320264,0
716,317465426,3665773985,1515320264,0
717,108831569,3665773985,1515320264,0
718,136737280,3665773985,1515320264,0
719,303568400,3665773985,1515320264,0
720,145335241,3665788523,1515320441,0
721,154522493,3665788523,1515320441,0
722,166832118,3665788523,1515320441,0
723,250733860,3665788523,1515320441,0
724,165086162,3665788523,1515320441,0
725,346223861,3665788523,1515320441,1
726,447402880,3665788523,1515320441,1
727,181351015,3665788523,1515320441,1
728,134741940,3665788523,1515320441,1
729,122255316,3665788523,1515320441,1
730,298726580,3666212178,1515333928,0
731,129340473,3666212178,1515333928,0
732,86750262,3666212178,1515333928,0
733,410581437,3666212178,1515333928,0
734,116249155,3666212178,1515333928,0
735,184375674,3666212178,1515333928,1
736,195001460,3666212178,1515333928,1
737,89137399,3666212178,1515333928,1
738,100250283,3666212178,1515333928,1
739,114003964,3666212178,1515333928,1
740,296226696,3666218561,1515334137,1
741,129006536,3666218561,1515334137,1
742,332410979,3666218561,1515334137,1
743,193704726,3666218561,1515334137,1
744,202148694,3666218561,1515334137,1
745,79377767,3666218561,1515334137,0
746,136127796,3666218561,1515334137,0
747,191072766,3666218561,1515334137,0
748,388767811,3666218561,1515334137,0
749,316484103,3666218561,1515334137,0
750,129006536,3666299454,1515336870,1
751,296226696,3666299454,1515336870,1
752,332410979,3666299454,1515336870,1
753,193704726,3666299454,1515336870,1
754,202148694,3666299454,1515336870,1
755,79377767,3666299454,1515336870,0
756,136127796,3666299454,1515336870,0
757,191072766,3666299454,1515336870,0
758,388767811,3666299454,1515336870,0
759,316484103,3666299454,1515336870,0
760,298726580,3666345336,1515338228,1
761,129340473,3666345336,1515338228,1
762,86750262,3666345336,1515338228,1
763,410581437,3666345336,1515338228,1
764,116249155,3666345336,1515338228,1
765,184375674,3666345336,1515338228,0
766,195001460,3666345336,1515338228,0
767,100250283,3666345336,1515338228,0
768,114003964,3666345336,1515338228,0
769,89137399,3666345336,1515338228,0
770,323996897,3666349184,1515338244,1
771,116985284,3666349184,1515338244,1
772,105663807,3666349184,1515338244,1
773,402103349,3666349184,1515338244,1
774,385750274,3666349184,1515338244,1
775,110564478,3666349184,1515338244,0
